OrganisationLabel,OrganisationURI,PublishedDate,DurationFrom,DurationTo,LatestData,GeoAreaDescription,GeoEntityName,GeoCode,GeoName,GeoURI,Year,LocalAuthorityDistrictCode,LocalAuthorityDistrictName,IMD_Score,IMD_Rank(1MostDeprived),IMD_Decile(1MostDeprivedTenPerCentOfLSOAs),Income_Score(Rate),Income_Rank(1MostDeprived),Income_Decile(1MostDeprivedTenPerCentOfLSOAs),Employment_Score(Rate),Employment_Rank(1MostDeprived),Employment_Decile(1MostDeprivedTenPerCentOfLSOAs),EducationSkillsAndTraining_Score,EducationSkillsAndTraining_Rank(1MostDeprived),EducationSkillsAndTraining_Decile(1MostDeprivedTenPerCentOfLSOAs),HealthDeprivAndDisability_Score,HealthDeprivAndDisability_Rank(1MostDeprived),HealthDeprivAndDisability_Decile(1MostDeprivedTenPerCentOfLSOAs),Crime_Score,Crime_Rank(1MostDeprived),Crime_Decile(1MostDeprivedTenPerCentOfLSOAs),BarriersToHousingAndServices_Score,BarriersToHousingAndServices_Rank(1MostDeprived),BarriersToHousingAndServices_Decile(1MostDeprivedTenPerCentOfLSOAs),LivingEnvironmentScore,LivingEnvironment_Rank(1MostDeprived),LivingEnvironment_Decile(1MostDeprivedTenPerCentOfLSOAs),IncomeDeprivChildrenIndex(IDACI)_Score(Rate),IncomeDeprivChildrenIndex(IDACI)_Rank(1MostDeprived),IncomeDeprivChildrenIndex(IDACI)_Decile(1MostDeprivedTenPerCentOfLSOAs),IncomeDeprivOlderPeople(IDAOPI)_Score(Rate),IncomeDeprivOlderPeople(IDAOPI)_Rank(1_MostDeprived),IncomeDeprivOlderPeople(IDAOPI)_Decile(1MostDeprivedTenPerCentOfLSOAs),ChildrenAndYP_SubDomain_Score,ChildrenAndYP_SubDomain_Rank(1MostDeprived),ChildrenAndYP_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),AdultSkills_SubDomain_Score,AdultSkills_SubDomain_Rank(1MostDeprived),AdultSkills_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),GeographicalBarriers_SubDomain_Score,GeographicalBarriers_SubDomain_Rank(1MostDeprived),GeographicalBarriers_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),WiderBarriers_SubDomain_Score,WiderBarriers_SubDomain_Rank(1MostDeprived),WiderBarriers_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),Indoors_SubDomain_Score,Indoors_SubDomain_Rank(1MostDeprived),Indoors_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),Outdoors_SubDomain_Score,Outdoors_SubDomain_Rank(1MostDeprived),Outdoors_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),TotalPopulation(ExclPrisoners),DependentChildrenAge0_15(ExclPrisoners),PopulationAge16_59(ExclPrisoners),OlderPopulationAge60AndOver(ExclPrisoners),WorkingAgePopn18_59Or64(ExclPrisoners)_EmploymentDeprivDomain
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026251,South Holland 003B,http://statistics.data.gov.uk/doc/statistical-geography/E01026251,2019,E07000140,South Holland,13.609,20355,7,0.078,19855,7,0.078,16795,6,28.373,9242,3,-0.361,21600,7,-1.392,31400,10,25.68,10481,4,1.735,32191,10,0.123,16696,6,0.081,23163,8,0.223,12563,4,0.4,6799,3,0.906,4081,2,-2.013,25886,8,-1.22,30389,10,-1.134,30503,10,1813,274,869,670,889
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026252,South Holland 003C,http://statistics.data.gov.uk/doc/statistical-geography/E01026252,2019,E07000140,South Holland,13.377,20651,7,0.092,17597,6,0.087,14844,5,23.734,11474,4,-0.06,16947,6,-0.584,24905,8,8.684,29791,10,4.109,30198,10,0.113,17870,6,0.113,18271,6,0.164,13464,5,0.362,9689,3,-0.351,21745,7,-1.428,23036,8,-0.652,25785,8,-1.206,30940,10,1772,249,863,660,862
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026253,South Holland 003D,http://statistics.data.gov.uk/doc/statistical-geography/E01026253,2019,E07000140,South Holland,23.576,11640,4,0.138,11697,4,0.136,7918,3,44.823,4203,2,0.073,14906,5,-0.813,27443,9,24.172,11963,4,4.11,30196,10,0.169,12348,4,0.131,16066,5,1.142,2745,1,0.403,6647,3,0.69,5940,2,-1.014,20816,7,-0.773,27075,9,-0.857,28063,9,1738,282,911,545,908
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026254,South Holland 008A,http://statistics.data.gov.uk/doc/statistical-geography/E01026254,2019,E07000140,South Holland,26.468,9893,4,0.157,9859,4,0.132,8254,3,27.852,9455,3,0.413,10148,4,-0.99,29006,9,34.964,4098,2,19.826,15429,5,0.15,14027,5,0.183,11311,4,0.235,12382,4,0.394,7241,3,1.37,1846,1,-1.39,22839,7,0.438,10009,4,-0.609,25037,8,1698,254,719,725,759
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026255,South Holland 008B,http://statistics.data.gov.uk/doc/statistical-geography/E01026255,2019,E07000140,South Holland,17.415,16621,6,0.097,16801,6,0.101,12359,4,29.891,8623,3,0.176,13380,5,-0.791,27206,9,16.302,21284,7,13.435,20641,7,0.126,16438,6,0.095,20759,7,0.429,9699,3,0.387,7696,3,0.25,11516,4,-1.235,22029,7,0.068,15394,5,-0.612,25078,8,1949,276,935,738,960
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026256,South Holland 008C,http://statistics.data.gov.uk/doc/statistical-geography/E01026256,2019,E07000140,South Holland,25.037,10742,4,0.133,12170,4,0.124,9181,3,37.277,6121,2,0.507,9011,3,-1.254,30759,10,32.69,5270,2,10.626,23407,8,0.191,10693,4,0.123,16961,6,0.489,8986,3,0.447,4169,2,1.271,2175,1,-1.688,24344,8,-0.011,16641,6,-1.253,31188,10,1535,227,782,526,802
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026257,South Holland 002C,http://statistics.data.gov.uk/doc/statistical-geography/E01026257,2019,E07000140,South Holland,15.541,18403,6,0.098,16633,6,0.087,14949,5,30.703,8294,3,0.079,14830,5,-1.02,29263,9,18.735,18190,6,1.354,32427,10,0.162,12929,4,0.088,21864,7,0.402,10051,4,0.399,6888,3,0.579,7058,3,-2.711,28568,9,-1.444,31349,10,-1.087,30146,10,2019,301,884,834,922
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026258,South Holland 005B,http://statistics.data.gov.uk/doc/statistical-geography/E01026258,2019,E07000140,South Holland,10.517,23866,8,0.073,20872,7,0.072,18311,6,25.673,10478,4,-0.533,23837,8,-1.56,31950,10,13.969,24270,8,2.838,31338,10,0.121,16986,6,0.069,25436,8,0.307,11335,4,0.362,9666,3,0.356,9948,4,-3.84,31238,10,-0.922,28391,9,-1.093,30200,10,1906,297,894,715,943
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026259,South Holland 005C,http://statistics.data.gov.uk/doc/statistical-geography/E01026259,2019,E07000140,South Holland,22.645,12288,4,0.089,18008,6,0.079,16588,6,30.613,8322,3,-0.311,20808,7,-0.513,23971,8,39.749,2275,1,42.442,3543,2,0.144,14612,5,0.097,20557,7,0.455,9371,3,0.39,7457,3,1.715,914,1,-1.939,25566,8,1.281,1986,1,-0.57,24468,8,1748,301,948,499,957
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026260,South Holland 005D,http://statistics.data.gov.uk/doc/statistical-geography/E01026260,2019,E07000140,South Holland,16.322,17628,6,0.129,12684,4,0.088,14738,5,32.75,7540,3,-0.216,19385,6,-0.695,26162,8,15.53,22314,7,2.807,31376,10,0.181,11438,4,0.131,16056,5,0.305,11362,4,0.43,5014,2,0.135,13338,5,-0.95,20410,7,-0.91,28277,9,-1.146,30570,10,2100,373,1068,659,1073
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026262,South Holland 009A,http://statistics.data.gov.uk/doc/statistical-geography/E01026262,2019,E07000140,South Holland,9.495,25135,8,0.051,25878,8,0.046,25929,8,22.665,12127,4,-0.411,22260,7,-0.848,27776,9,22.961,13255,5,9.42,24658,8,0.045,28230,9,0.092,21334,7,-0.034,16651,6,0.375,8603,3,0.8,4891,2,-2.499,27830,9,-0.15,18841,6,-0.909,28606,9,1440,212,764,464,787
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026263,South Holland 009B,http://statistics.data.gov.uk/doc/statistical-geography/E01026263,2019,E07000140,South Holland,7.417,27783,9,0.046,27261,9,0.033,29841,10,21.649,12771,4,-1.365,31191,10,-1.117,29968,10,27.568,8780,3,0.658,32738,10,0.062,25277,8,0.06,27100,9,0.024,15675,5,0.358,10035,4,1.048,3203,1,-2.361,27299,9,-1.974,32523,10,-1.168,30710,10,2226,451,1245,530,1238
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026264,South Holland 009C,http://statistics.data.gov.uk/doc/statistical-geography/E01026264,2019,E07000140,South Holland,17.456,16591,6,0.097,16746,6,0.078,16786,6,48.49,3513,2,-0.229,19564,6,-0.51,23926,8,11.13,27495,9,17.695,17053,6,0.137,15305,5,0.13,16222,5,1.058,3308,2,0.452,3940,2,-0.254,20150,7,-0.878,20010,7,0.365,11009,4,-0.815,27576,9,1726,369,999,358,995
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026265,South Holland 009D,http://statistics.data.gov.uk/doc/statistical-geography/E01026265,2019,E07000140,South Holland,15.798,18137,6,0.101,16162,5,0.066,19871,7,26.634,10010,4,-0.245,19794,7,-1.047,29463,9,33.718,4717,2,5.451,28863,9,0.152,13907,5,0.108,18909,6,0.109,14323,5,0.398,6976,3,1.321,2002,1,-1.583,23837,8,-0.549,24500,8,-0.916,28686,9,1421,212,713,496,723
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026266,South Holland 006B,http://statistics.data.gov.uk/doc/statistical-geography/E01026266,2019,E07000140,South Holland,17.157,16856,6,0.097,16717,6,0.061,21113,7,38.223,5842,2,-0.337,21225,7,0.352,11129,4,16.269,21328,7,21.797,13982,5,0.128,16269,5,0.159,13265,5,0.725,6229,2,0.42,5560,2,0.014,15440,5,-0.251,16525,6,0.583,8144,3,-0.925,28765,9,2103,319,1392,392,1397
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026267,South Holland 009E,http://statistics.data.gov.uk/doc/statistical-geography/E01026267,2019,E07000140,South Holland,10.908,23438,8,0.061,23396,8,0.053,23595,8,33.331,7339,3,-0.681,25726,8,-1.09,29747,10,23.332,12852,4,2.029,31986,10,0.071,23801,8,0.081,23219,8,0.528,8508,3,0.406,6398,2,0.654,6287,2,-1.095,21245,7,-1.089,29674,10,-1.18,30773,10,3058,601,1821,636,1814
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026268,South Holland 007A,http://statistics.data.gov.uk/doc/statistical-geography/E01026268,2019,E07000140,South Holland,23.331,11830,4,0.146,10837,4,0.098,12814,4,59.443,1798,1,0.087,14701,5,-0.18,19350,6,14.383,23782,8,6.147,28178,9,0.184,11202,4,0.19,10759,4,1.438,1225,1,0.465,3379,2,-0.237,19891,7,0.005,15171,5,-0.78,27145,9,-0.357,21304,7,1992,377,1034,581,1059
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026269,South Holland 007B,http://statistics.data.gov.uk/doc/statistical-geography/E01026269,2019,E07000140,South Holland,8.421,26532,9,0.051,25852,8,0.049,25180,8,25.74,10444,4,-0.504,23475,8,-0.564,24636,8,12.322,26200,8,5.311,28994,9,0.069,24011,8,0.054,28363,9,0.244,12255,4,0.372,8879,3,0.046,14873,5,-1.689,24351,8,-0.491,23807,8,-1.207,30942,10,2158,340,1047,771,1045
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026270,South Holland 007C,http://statistics.data.gov.uk/doc/statistical-geography/E01026270,2019,E07000140,South Holland,26.701,9760,3,0.172,8609,3,0.11,11107,4,66.008,1090,1,-0.296,20591,7,-0.251,20365,7,17.666,19567,6,17.637,17106,6,0.265,6110,2,0.15,14152,5,1.532,937,1,0.497,2176,1,0.101,13935,5,-0.184,16158,5,0.255,12506,4,-0.375,21636,7,2018,458,1182,378,1196
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026271,South Holland 007D,http://statistics.data.gov.uk/doc/statistical-geography/E01026271,2019,E07000140,South Holland,25.218,10635,4,0.178,8215,3,0.114,10531,4,54.886,2421,1,0.141,13878,5,0.051,15879,5,12.891,25531,8,4.278,30036,10,0.188,10892,4,0.278,5580,2,0.965,4016,2,0.513,1677,1,-0.445,23189,8,0.067,14851,5,-0.789,27232,9,-0.776,27130,9,1852,321,1108,423,1109
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026272,South Holland 007E,http://statistics.data.gov.uk/doc/statistical-geography/E01026272,2019,E07000140,South Holland,12.203,21941,7,0.061,23514,8,0.072,18252,6,22.926,11959,4,-0.454,22808,7,0.062,15712,5,15.145,22811,7,13.838,20271,7,0.061,25470,8,0.089,21698,7,0.157,13593,5,0.355,10325,4,0.107,13810,5,-0.949,20405,7,0.138,14315,5,-0.806,27446,9,1406,231,810,365,818
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026273,South Holland 006C,http://statistics.data.gov.uk/doc/statistical-geography/E01026273,2019,E07000140,South Holland,7.545,27638,9,0.056,24707,8,0.058,21955,7,17.23,15645,5,-0.621,24967,8,-1.202,30477,10,15.135,22825,7,1.148,32533,10,0.07,23890,8,0.064,26430,9,-0.365,21919,7,0.351,10644,4,0.294,10850,4,-2.017,25896,8,-1.656,31976,10,-1.04,29776,10,1753,251,850,652,857
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026274,South Holland 006D,http://statistics.data.gov.uk/doc/statistical-geography/E01026274,2019,E07000140,South Holland,7.689,27438,9,0.056,24742,8,0.037,28679,9,20.491,13471,5,-0.951,28418,9,-1.569,31977,10,25.194,10918,4,1.695,32212,10,0.077,22742,7,0.073,24552,8,0.05,15232,5,0.343,11471,4,0.911,4039,2,-2.356,27280,9,-1.41,31228,10,-0.955,29040,9,2834,650,1778,406,1791
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026275,South Holland 006E,http://statistics.data.gov.uk/doc/statistical-geography/E01026275,2019,E07000140,South Holland,13.266,20773,7,0.099,16453,6,0.076,17343,6,26.362,10122,4,-0.442,22663,7,-0.7,26221,8,15.141,22819,7,8.992,25101,8,0.11,18183,6,0.163,12861,4,0.153,13645,5,0.389,7518,3,0.1,13947,5,-0.912,20214,7,-0.204,19676,6,-0.832,27775,9,2126,373,1195,558,1234
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026276,South Holland 001E,http://statistics.data.gov.uk/doc/statistical-geography/E01026276,2019,E07000140,South Holland,19.814,14516,5,0.103,15854,5,0.078,16872,6,36.717,6256,2,-0.185,18922,6,-0.826,27557,9,31.706,5837,2,24.804,11901,4,0.158,13278,5,0.115,18004,6,0.769,5761,2,0.398,6914,3,1.258,2219,1,-2.063,26108,8,0.739,6379,2,-1.19,30845,10,2384,322,1240,822,1276
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026277,South Holland 008D,http://statistics.data.gov.uk/doc/statistical-geography/E01026277,2019,E07000140,South Holland,34,6271,2,0.236,4726,2,0.153,6302,2,58.498,1908,1,0.737,6500,2,-0.403,22471,7,9.791,28794,9,22.68,13353,5,0.336,3031,1,0.245,7217,3,1.331,1684,1,0.479,2807,1,-0.968,29561,10,-0.024,15328,5,0.602,7922,3,-0.764,26989,9,1666,387,905,374,897
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026278,South Holland 008E,http://statistics.data.gov.uk/doc/statistical-geography/E01026278,2019,E07000140,South Holland,24.2,11254,4,0.122,13461,5,0.113,10645,4,42.784,4678,2,0.207,12960,4,-0.781,27121,9,29.995,6978,3,21.15,14442,5,0.209,9485,3,0.096,20687,7,0.987,3868,2,0.416,5812,2,1.13,2793,1,-1.8,24880,8,0.551,8525,3,-0.916,28690,9,1372,211,709,452,737
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026279,South Holland 008F,http://statistics.data.gov.uk/doc/statistical-geography/E01026279,2019,E07000140,South Holland,20.271,14103,5,0.142,11278,4,0.116,10228,4,32.394,7666,3,0.29,11766,4,-0.42,22689,7,12.617,25870,8,4.239,30070,10,0.261,6299,2,0.094,20872,7,0.534,8422,3,0.396,7050,3,0.01,15510,5,-1.374,22759,7,-0.784,27186,9,-0.798,27362,9,1476,250,651,575,650
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026280,South Holland 010C,http://statistics.data.gov.uk/doc/statistical-geography/E01026280,2019,E07000140,South Holland,23.44,11733,4,0.136,11833,4,0.102,12159,4,25.791,10418,4,0.065,15015,5,-0.555,24521,8,34.094,4526,2,29.65,9026,3,0.187,10974,4,0.147,14464,5,0.01,15924,5,0.401,6759,3,1.449,1576,1,-2.561,28045,9,0.886,4855,2,-0.778,27159,9,2466,366,1351,749,1390
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026281,South Holland 004A,http://statistics.data.gov.uk/doc/statistical-geography/E01026281,2019,E07000140,South Holland,12.564,21535,7,0.049,26445,9,0.06,21561,7,24.699,10989,4,-0.274,20267,7,-0.485,23570,8,26.098,10088,4,17.492,17214,6,0.044,28489,9,0.064,26352,9,0.42,9840,3,0.336,12158,4,1.053,3171,1,-3.918,31361,10,0.305,11809,4,-0.585,24689,8,1351,223,713,415,720
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026282,South Holland 004B,http://statistics.data.gov.uk/doc/statistical-geography/E01026282,2019,E07000140,South Holland,16.452,17507,6,0.13,12520,4,0.084,15534,5,27.289,9700,3,-0.238,19684,6,-1.195,30433,10,19.59,17148,6,13.517,20565,7,0.208,9551,3,0.143,14779,5,0.446,9473,3,0.358,9992,4,0.558,7299,3,-1.958,25652,8,0.166,13878,5,-1.124,30438,10,1699,308,813,578,836
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026283,South Holland 004C,http://statistics.data.gov.uk/doc/statistical-geography/E01026283,2019,E07000140,South Holland,19.305,15006,5,0.084,18821,6,0.069,19167,6,26.129,10249,4,-0.301,20677,7,-0.729,26563,9,41.092,1899,1,29.334,9190,3,0.117,17335,6,0.088,21994,7,0.379,10368,4,0.357,10142,4,1.829,671,1,-2.494,27809,9,0.685,6938,3,0.058,14363,5,1738,289,847,602,880
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026284,South Holland 011C,http://statistics.data.gov.uk/doc/statistical-geography/E01026284,2019,E07000140,South Holland,15.938,18008,6,0.085,18740,6,0.078,16711,6,23.857,11418,4,-0.233,19621,6,-1.2,30464,10,30.595,6535,2,17.615,17126,6,0.099,19520,6,0.085,22475,7,0.248,12171,4,0.352,10608,4,1.275,2157,1,-3.007,29500,9,0.39,10672,4,-1.021,29614,10,1917,327,1002,588,1019
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026285,South Holland 004D,http://statistics.data.gov.uk/doc/statistical-geography/E01026285,2019,E07000140,South Holland,21.764,12941,4,0.103,15958,5,0.105,11747,4,29.684,8705,3,0.006,15910,5,-0.855,27845,9,33.653,4746,2,26.79,10688,4,0.162,12966,4,0.082,23031,8,0.441,9522,3,0.383,7991,3,1.359,1888,1,-1.857,25176,8,0.777,5923,2,-0.791,27297,9,1437,197,712,528,728
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026286,South Holland 004E,http://statistics.data.gov.uk/doc/statistical-geography/E01026286,2019,E07000140,South Holland,19.888,14441,5,0.098,16686,6,0.093,13854,5,29.345,8843,3,-0.038,16582,6,-0.035,17221,6,24.613,11510,4,27.847,10046,4,0.148,14247,5,0.101,19842,7,0.315,11213,4,0.397,6983,3,0.79,4980,2,-1.546,23645,8,0.791,5785,2,-0.593,24810,8,1279,218,677,384,677
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026287,South Kesteven 015A,http://statistics.data.gov.uk/doc/statistical-geography/E01026287,2019,E07000141,South Kesteven,18.431,15751,5,0.118,13961,5,0.094,13524,5,32.535,7607,3,-0.032,16487,6,-1.197,30446,10,24.441,11686,4,11.12,22867,7,0.18,11558,4,0.112,18324,6,0.808,5403,2,0.35,10783,4,0.386,9481,3,0.466,12910,4,0.016,16198,5,-1.185,30814,10,1449,211,820,418,826
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026288,South Kesteven 015B,http://statistics.data.gov.uk/doc/statistical-geography/E01026288,2019,E07000141,South Kesteven,24.046,11360,4,0.192,7169,3,0.141,7401,3,33.923,7128,3,0.197,13099,4,-0.713,26364,9,17.088,20330,7,1.841,32126,10,0.265,6081,2,0.213,9109,3,0.661,6922,3,0.39,7455,3,-0.103,17483,6,0.329,13558,5,-1.273,30660,10,-1.012,29548,9,1600,318,879,403,867
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026289,South Kesteven 015C,http://statistics.data.gov.uk/doc/statistical-geography/E01026289,2019,E07000141,South Kesteven,8.514,26402,9,0.079,19694,6,0.055,23147,8,9.409,22464,7,-1.046,29187,9,-0.9,28236,9,24.538,11592,4,3.012,31193,10,0.119,17212,6,0.083,22768,7,-0.228,19857,7,0.233,23653,8,0.665,6199,2,-0.759,19347,6,-0.853,27802,9,-1.18,30776,10,2319,501,1329,489,1334
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026290,South Kesteven 008A,http://statistics.data.gov.uk/doc/statistical-geography/E01026290,2019,E07000141,South Kesteven,20.937,13599,5,0.095,17055,6,0.089,14528,5,12.997,19042,6,-0.624,25004,8,-0.77,27006,9,46.435,814,1,35.606,5968,2,0.179,11573,4,0.077,23825,8,-0.278,20645,7,0.295,16539,6,2.024,390,1,-1.502,23401,8,1.136,2855,1,-1.588,32412,10,2206,345,1073,788,1120
